trade_date,ic,rank_ic,abs_ic,p_value,n_samples,significant,cum_ic,cum_rank_ic
2024-03-28,0.18543073586338094,0.18543073586338094,0.18543073586338094,5.7781573023046966e-40,5006,True,99.73808118139368,99.73808118139368
2024-03-29,0.11957574894692032,0.11957574894692032,0.11957574894692032,2.167034281455631e-17,5001,True,99.8576569303406,99.8576569303406
2024-04-01,0.15776933588173853,0.15776933588173853,0.15776933588173853,2.859057293164463e-29,5007,True,100.01542626622233,100.01542626622233
2024-04-02,0.046359006186180954,0.046359006186180954,0.046359006186180954,0.0010296433004376145,5010,True,100.06178527240851,100.06178527240851
2024-04-03,0.037644228006255095,0.037644228006255095,0.037644228006255095,0.0076793238746996695,5014,True,100.09942950041477,100.09942950041477
2024-04-08,0.00978991348682307,0.00978991348682307,0.00978991348682307,0.48826960067407954,5014,False,100.1092194139016,100.1092194139016
2024-04-09,0.05539770951548197,0.05539770951548197,0.05539770951548197,8.654660977229744e-05,5016,True,100.16461712341707,100.16461712341707
2024-04-10,0.05441140965314624,0.05441140965314624,0.05441140965314624,0.00011530512221282967,5017,True,100.21902853307022,100.21902853307022
2024-04-11,-0.10980764855647097,-0.10980764855647097,0.10980764855647097,6.335367091271587e-15,5014,True,100.10922088451375,100.10922088451375
2024-04-12,-0.014640131707047324,-0.014640131707047324,0.014640131707047324,0.30022928247178093,5009,False,100.09458075280669,100.09458075280669
2024-04-15,0.23374835905855282,0.23374835905855282,0.23374835905855282,8.59682161918726e-63,4981,True,100.32832911186524,100.32832911186524
2024-04-16,-0.029471284982195894,-0.029471284982195894,0.029471284982195894,0.03757296067539039,4979,True,100.29885782688305,100.29885782688305
2024-04-17,0.03355811965382871,0.03355811965382871,0.03355811965382871,0.01788446873464028,4979,True,100.33241594653688,100.33241594653688
2024-04-18,0.030392082696971252,0.030392082696971252,0.030392082696971252,0.0320286436541058,4977,True,100.36280802923386,100.36280802923386
2024-04-19,0.20057295108707376,0.20057295108707376,0.20057295108707376,2.4078135454105086e-46,4978,True,100.56338098032093,100.56338098032093
2024-04-22,0.15452662656790164,0.15452662656790164,0.15452662656790164,5.5126670560170135e-28,4979,True,100.71790760688883,100.71790760688883
2024-04-23,0.1463423547081555,0.1463423547081555,0.1463423547081555,3.0389759945860846e-25,4980,True,100.86424996159698,100.86424996159698
2024-04-24,0.0043467933380819624,0.0043467933380819624,0.0043467933380819624,0.7590682219710985,4981,False,100.86859675493507,100.86859675493507
2024-04-25,0.008358492912892446,0.008358492912892446,0.008358492912892446,0.5553826247012719,4980,False,100.87695524784796,100.87695524784796
2024-04-26,0.12485407438299272,0.12485407438299272,0.12485407438299272,9.597796622260103e-19,4976,True,101.00180932223095,101.00180932223095
2024-04-29,-0.00020054216684745085,-0.00020054216684745085,0.00020054216684745085,0.9887182877084978,4974,False,101.0016087800641,101.0016087800641
2024-04-30,0.00023482656767017545,0.00023482656767017545,0.00023482656767017545,0.9868043670472858,4963,False,101.00184360663178,101.00184360663178
2024-05-06,0.13150797744639106,0.13150797744639106,0.13150797744639106,1.346043291506641e-20,4965,True,101.13335158407817,101.13335158407817
2024-05-07,0.09227625378643273,0.09227625378643273,0.09227625378643273,7.270887038615176e-11,4966,True,101.22562783786461,101.22562783786461
2024-05-08,0.10133261256581282,0.10133261256581282,0.10133261256581282,8.128668060501327e-13,4968,True,101.32696045043042,101.32696045043042
2024-05-09,0.028137050610200443,0.028137050610200443,0.028137050610200443,0.0473332321513322,4969,True,101.35509750104062,101.35509750104062
2024-05-10,0.1415766549418963,0.1415766549418963,0.1415766549418963,1.1489334738230371e-23,4969,True,101.49667415598252,101.49667415598252
2024-05-13,0.06239451905954694,0.06239451905954694,0.06239451905954694,1.0753351885016216e-05,4969,True,101.55906867504207,101.55906867504207
2024-05-14,0.17095364726569817,0.17095364726569817,0.17095364726569817,6.516358528021682e-34,4971,True,101.73002232230778,101.73002232230778
2024-05-15,0.08840097856515874,0.08840097856515874,0.08840097856515874,4.2816699349274244e-10,4971,True,101.81842330087294,101.81842330087294
